Account_ID,Transaction_Type,Amount,Currency,Date,Status,Reference_No
537,Withdrawal,-3393.46,EUR,2024-04-04,Completed,a8f61a7e-f4b
852,Payment,-643.43,USD,2023-08-30,Failed,b3fad644-395
710,Deposit,4035.88,GBP,2024-10-16,Failed,53b15998-a36
848,Transfer,921.53,EUR,2023-11-29,Completed,117f0756-904
533,Deposit,4488.46,USD,2024-04-02,Pending,fdba3a6d-216
595,Withdrawal,-3236.02,INR,2023-06-04,Failed,d9e657c7-528
676,Deposit,3156.79,EUR,2024-01-11,Pending,0c61fd65-2e7
716,Payment,-4723.71,GBP,2023-06-05,Pending,3e73da00-933
720,Payment,-1003.52,GBP,2024-04-07,Pending,c0764c98-a43
504,Withdrawal,-157.95,GBP,2024-09-28,Pending,0ab42679-d05
296,Payment,-2718.67,USD,2024-06-23,Completed,dc50d3f0-d73
551,Deposit,4684.96,INR,2024-04-22,Pending,f9aec4cb-9e3
561,Withdrawal,-1920.79,GBP,2024-09-05,Failed,60d84d5e-4c5
917,Withdrawal,-1688.35,EUR,2024-03-19,Pending,7156551f-f74
298,Deposit,4653.06,GBP,2024-10-18,Pending,c45624dd-836
670,Deposit,4643.06,INR,2024-08-16,Failed,770c8d70-f50
669,Withdrawal,-4681.0,EUR,2023-04-09,Completed,33942029-b5a
414,Withdrawal,-4796.56,EUR,2024-02-14,Completed,454beddb-013
800,Withdrawal,-4492.41,GBP,2023-04-02,Failed,20d20ea6-7d5
245,Transfer,392.81,GBP,2023-04-22,Completed,a4854dcf-4bb
940,Withdrawal,-255.97,INR,2023-06-30,Pending,21bdcc78-041
947,Deposit,4889.61,USD,2025-02-08,Failed,30121a5a-b27
756,Deposit,4835.18,USD,2023-03-14,Failed,1c59529e-108
548,Withdrawal,-3760.39,EUR,2023-07-16,Failed,4b4e8b76-9fc
383,Withdrawal,-668.51,INR,2025-02-04,Failed,2ef6dd8d-c83
429,Transfer,3844.51,INR,2024-04-10,Failed,8b5e20da-308
905,Withdrawal,-865.95,GBP,2024-12-10,Failed,7101938f-f30
717,Payment,-587.54,USD,2024-10-23,Completed,116c59fe-8c8
428,Withdrawal,-880.47,EUR,2024-11-19,Completed,075b6c63-e41
461,Transfer,3047.11,INR,2024-07-14,Completed,cb551256-fca
769,Transfer,2597.58,USD,2023-06-07,Pending,bcede5f3-812
889,Transfer,3618.07,USD,2024-11-13,Pending,c60583b5-82a
384,Deposit,1871.8,GBP,2023-08-06,Failed,6a023c70-8cd
703,Withdrawal,-589.57,EUR,2023-11-11,Failed,085e1d49-c2e
960,Transfer,2921.51,GBP,2024-12-11,Completed,9c13d754-d89
760,Payment,-1027.3,EUR,2023-09-30,Completed,094864b6-313
794,Deposit,525.77,GBP,2024-06-25,Completed,77397312-eae
298,Transfer,4865.67,INR,2023-11-17,Pending,074b1606-ed1
244,Transfer,4698.47,GBP,2024-05-03,Completed,3b817dae-527
854,Transfer,3745.4,GBP,2023-08-31,Pending,af057f9e-742
276,Deposit,4566.45,USD,2025-01-06,Failed,36029d18-76e
988,Withdrawal,-4709.43,GBP,2023-07-09,Pending,5632050e-787
548,Withdrawal,-4288.42,GBP,2023-07-21,Completed,536c4a62-e73
929,Payment,-2087.75,EUR,2024-05-21,Failed,92d06a8d-d04
732,Payment,-493.06,GBP,2024-09-27,Failed,82bb205c-b6e
393,Withdrawal,-2694.23,USD,2023-05-06,Failed,d9a67368-25b
834,Withdrawal,-4256.82,GBP,2023-09-21,Completed,a6fe9c59-39b
810,Deposit,2667.18,USD,2024-04-08,Pending,c99cf02b-88e
493,Withdrawal,-386.68,GBP,2023-03-07,Failed,3f194bf8-6fc
877,Transfer,2979.24,GBP,2024-02-03,Pending,31c96803-35d
489,Deposit,3385.66,INR,2023-06-27,Failed,c0ae4ee0-1be
224,Deposit,137.42,EUR,2023-12-19,Completed,e97e0d48-d35
989,Withdrawal,-3281.22,INR,2024-12-03,Failed,656d30d8-809
460,Payment,-2700.12,GBP,2023-04-27,Pending,eecdc74f-a34
